71,23,0.342
42,10,0.257
36,55,0.752
7,10,0.229
57,7,0.329
63,2,1.297
5,12,1.605
54,65,0.382
44,30,0.269
3,38,1.642
41,44,0.648
71,42,0.416
31,52,0.413
29,68,0.323
17,48,0.34
32,49,0.365
16,70,0.494
3,55,0.583
13,7,0.254
15,30,0.264
49,15,0.38
11,21,0.508
63,3,0.548
3,44,0.27
3,24,0.286
12,9,0.767
31,21,0.815
39,12,3.252
32,2,0.511
1,50,1.091
27,51,0.386
6,72,0.262
35,56,0.302
69,6,0.99
51,69,0.31
39,32,1.721
22,32,1.705
12,26,1.223
35,15,0.38
8,59,0.433
12,62,2.19
12,22,0.295
67,12,0.793
54,32,0.717
69,30,0.432
42,15,0.494
31,22,0.781
69,48,0.317
42,56,0.302
16,9,0.372
63,65,0.305
12,15,3.198
63,54,0.793
39,46,0.714
61,3,0.557
40,13,0.967
36,52,0.495
18,6,1.055
71,3,0.63
6,2,1.653
36,41,0.862
4,12,0.218
39,19,0.205
61,47,0.34
50,44,0.572
39,13,1.379
36,6,0.855
17,6,1.467
3,12,6.376
35,26,0.536
36,58,0.495
53,44,1.281
57,9,0.527
19,32,0.347
53,21,0.336
51,52,0.422
61,22,0.764
44,43,0.358
19,9,1.444
8,15,1.219
39,56,0.468
34,39,0.234
16,2,0.701
3,48,1.59
41,31,0.376
39,41,0.781
40,6,0.591
3,67,0.234
42,24,0.432
3,20,0.333
57,44,0.339
16,69,0.349
41,57,0.537
3,8,1.496
8,72,0.742
3,36,0.733
15,21,2.178
41,37,0.914
8,9,0.46
30,26,0.826
6,58,5.826
12,59,0.9
64,31,0.628
63,62,0.745
27,31,0.386
53,8,0.407
41,70,1.531
13,32,0.774
4,39,1.194
8,12,7.616
20,10,0.247
54,48,0.308
53,51,0.622
71,66,0.366
39,50,0.385
17,2,0.586
39,69,0.78
16,12,0.216
5,22,0.815
36,31,0.435
39,17,0.483
25,68,0.489
7,12,1.134
12,21,3.249
19,28,1.43
48,56,0.276
16,6,0.207
14,60,1.282
14,30,0.31
55,56,0.302
52,65,0.422
3,53,1.671
41,2,0.386
36,12,0.903
39,21,1.273
35,53,0.371
53,42,0.371
1,40,0.728
20,8,0.38
17,10,0.317
63,39,0.567
47,43,0.281
3,72,0.517
53,52,0.951
50,42,0.302
3,54,0.423
45,53,0.367
13,2,0.825
27,20,0.469
34,12,0.336
32,15,1.13
57,49,0.351
29,7,0.458
23,21,0.284
18,8,0.188
3,60,1.332
29,3,0.538
41,49,0.392
50,52,0.454
34,68,0.232
71,31,0.982
34,19,0.204
71,24,0.416
5,21,0.851
32,21,0.211
71,54,0.62
54,13,0.308
13,17,0.88
4,57,0.59
36,32,0.553
29,39,0.407
11,43,0.358
41,6,1.98
8,24,0.503
44,9,0.514
1,6,1.951
25,65,0.853
37,6,7.599
39,8,0.735
7,30,0.259
50,8,0.338
51,46,0.391
57,24,0.612
43,52,0.567
53,12,3.25
70,6,2.033
48,72,0.856
49,9,0.527
27,6,5.866
6,65,1.336
22,12,2.376
64,7,0.642
70,12,2.087
9,48,0.34
35,50,0.302
63,67,0.664
6,26,5.325
55,48,1.401
44,10,0.527
55,6,5.251
55,72,0.734
22,60,0.453
33,23,0.342
38,11,0.388
31,42,0.386
37,21,1.885
44,48,0.547
15,10,0.613
72,6,0.164
51,10,0.83
64,47,0.642
12,51,1.098
3,62,0.959
3,42,0.765
10,6,7.955
3,18,1.134
52,6,1.013
3,35,0.258
55,53,0.371
68,6,0.601
8,68,0.188
4,6,0.719
22,28,2.781
3,65,0.766
3,30,3.02
64,28,1.442
39,68,0.641
12,72,0.274
39,67,0.297
40,2,0.673
17,9,0.372
50,56,0.302
12,37,7.908
53,43,0.336
57,19,0.204
36,72,0.484
24,56,0.621
3,64,1.664
31,60,0.314
3,33,2.024
31,67,0.761
63,28,1.374
51,15,0.632
50,10,0.257
5,52,0.432
53,50,1.314
27,42,0.432
22,7,0.431
49,26,0.536
23,30,0.757
61,15,0.624
15,6,3.251
47,68,1.741
47,6,2.358
64,12,1.419
61,59,0.516
39,42,0.438
29,69,0.818
35,39,0.449
8,48,1.245
64,60,0.665
3,9,0.246
67,23,0.332
7,21,6.254
59,6,0.862
39,26,0.244
53,5,0.369
25,13,0.671
47,32,0.489
3,51,0.447
35,42,0.302
12,2,0.53
55,50,0.302
25,32,0.586
63,19,1.258
12,43,2.708
31,51,0.341
44,56,0.572
53,6,3.664
67,22,0.317
55,8,1.15
9,30,0.457
20,7,0.272
10,48,2.115
19,6,3.141
35,8,0.338
1,70,0.754
4,41,0.516
18,32,0.998
3,69,0.778
31,38,0.344
3,26,1.692
12,68,0.608
44,7,0.316
47,60,0.965
67,58,0.85
59,65,0.437
19,10,0.718
8,19,2.398
51,9,0.333
66,33,0.366
7,60,0.329
19,70,1.358
27,71,0.416
35,41,0.392
34,20,0.469
11,6,0.938
3,59,0.354
59,10,0.455
22,59,0.479
53,15,0.601
54,39,0.426
45,11,0.43
54,25,0.331
18,25,1.062
27,8,0.38
53,39,0.519
38,12,0.723
36,10,0.427
61,12,0.498
31,44,0.371
3,17,0.67
53,69,0.298
39,49,0.713
6,46,0.586
53,26,1.336
38,67,1.105
51,24,0.934
38,32,0.404
61,8,0.414
52,10,0.409
3,57,0.191
41,8,0.177
71,44,0.401
31,7,0.292
4,15,0.474
3,39,3.188
47,62,0.761
41,12,1.561
12,46,0.593
31,12,1.956
50,48,0.276
39,24,0.929
34,55,0.302
3,40,0.511
62,6,2.146
39,11,0.35
70,28,1.065
45,12,3.501
71,12,0.236
61,38,1.092
4,48,0.537
8,32,0.621
8,51,0.306
64,6,1.49
23,6,5.743
17,69,0.349
27,43,0.373
3,21,2.346
12,56,0.613
25,12,0.702
39,51,0.68
9,6,0.719
32,23,0.404
36,53,0.428
34,42,0.302
22,70,0.946
3,2,1.197
25,47,1.741
63,12,2.47
53,58,0.428
8,56,1.169
62,65,10.477
32,7,0.489
47,12,2.38
53,54,0.29
38,43,0.332
21,30,0.392
3,22,2.155
1,53,0.943
43,37,0.907
35,32,0.365
64,21,0.256
20,12,0.169
3,16,0.246
27,34,0.469
12,33,1.525
8,10,0.779
30,6,2.954
42,6,0.462
44,58,0.708
63,22,1.167
69,10,1.259
41,43,0.361
4,11,0.336
71,51,0.371
53,32,0.842
55,52,0.454
64,22,2.001
61,67,0.342
32,6,3.38
31,32,0.976
64,5,0.642
5,60,0.329
52,58,0.495
61,23,0.319
10,72,0.409
4,66,0.366
51,21,0.331
39,9,0.44
41,15,0.325
57,68,0.232
60,48,0.901
20,72,0.735
18,57,0.232
13,12,0.683
66,6,0.211
64,13,0.279
42,51,0.657
41,51,0.473
31,2,0.394
64,39,0.222
13,30,0.782
34,50,0.302
