31,22,0.923
41,28,0.923
37,47,0.921
26,9,0.921
24,45,0.919
19,28,0.919
18,4,0.919
3,46,0.914
47,21,0.913
3,8,0.908
52,50,0.907
40,50,0.904
26,55,0.902
5,29,0.9
24,31,0.9
18,23,0.899
36,31,0.899
43,55,0.899
36,43,0.898
13,53,0.897
28,23,0.896
33,46,0.894
37,61,0.893
45,50,0.891
18,22,0.89
8,58,0.888
47,25,0.887
3,2,0.886
34,58,0.885
5,28,0.884
13,51,0.883
3,28,0.883
47,55,0.883
30,21,0.881
3,18,0.881
38,20,0.881
29,46,0.88
39,49,0.879
37,3,0.878
26,33,0.876
6,56,0.875
20,50,0.866
60,59,0.862
40,22,0.86
37,60,0.859
4,28,0.859
42,55,0.853
54,33,0.852
52,43,0.851
40,63,0.85
22,9,0.847
5,8,0.846
3,50,0.845
48,29,0.843
19,6,0.841
3,9,0.838
47,31,0.838
54,3,0.838
18,56,0.837
29,1,0.835
5,4,0.83
5,24,0.827
40,12,0.823
6,22,0.819
51,6,0.818
38,50,0.814
51,43,0.814
19,53,0.814
57,21,0.808
33,58,0.807
51,18,0.807
47,51,0.807
26,18,0.8
16,56,0.8
31,2,0.799
18,43,0.796
55,28,0.795
51,40,0.794
61,63,0.792
14,46,0.791
41,26,0.789
16,21,0.789
43,58,0.788
32,58,0.786
14,53,0.785
5,31,0.781
51,7,0.778
43,1,0.776
55,49,0.776
52,63,0.775
36,28,0.771
52,29,0.771
18,8,0.77
60,9,0.767
52,25,0.76
60,43,0.76
51,41,0.76
16,31,0.759
40,1,0.759
31,20,0.759
43,23,0.758
25,20,0.757
52,21,0.756
16,28,0.754
37,12,0.751
61,7,0.751
57,20,0.749
60,31,0.748
7,28,0.747
3,49,0.746
5,40,0.746
33,28,0.745
24,12,0.736
44,18,0.732
52,46,0.732
18,59,0.73
63,29,0.729
16,50,0.729
5,18,0.727
52,58,0.726
39,43,0.725
55,9,0.725
43,2,0.724
31,49,0.723
61,28,0.722
14,39,0.721
40,23,0.721
38,43,0.72
47,52,0.719
45,2,0.718
6,63,0.718
37,25,0.717
24,3,0.714
7,18,0.711
6,62,0.711
12,20,0.711
43,49,0.709
6,32,0.704
39,25,0.703
5,50,0.702
26,23,0.702
48,40,0.695
44,28,0.695
37,63,0.692
5,49,0.691
25,50,0.691
6,31,0.689
34,9,0.686
61,18,0.686
13,52,0.684
30,18,0.683
30,24,0.676
24,38,0.676
16,32,0.674
8,49,0.674
